epoch,epochs_total,step,steps_total,loss,logits_loss,aux_loss,lr
1,2,31800,56608,1.4358,1.4358,0.0,8.36e-06
1,2,31900,56608,1.6581,1.6581,0.0,8.35e-06
1,2,32000,56608,1.6214,1.6214,0.0,8.34e-06
1,2,32100,56608,1.4209,1.4209,0.0,8.33e-06
1,2,32200,56608,1.6247,1.6247,0.0,8.32e-06
1,2,32300,56608,1.706,1.706,0.0,8.31e-06
1,2,32400,56608,1.6108,1.6108,0.0,8.3e-06
1,2,32500,56608,1.5276,1.5276,0.0,8.29e-06
1,2,32600,56608,1.665,1.665,0.0,8.28e-06
1,2,32700,56608,1.7702,1.7702,0.0,8.27e-06
1,2,32800,56608,1.5204,1.5204,0.0,8.26e-06
1,2,32900,56608,1.6414,1.6414,0.0,8.25e-06
1,2,33000,56608,1.6473,1.6473,0.0,8.24e-06
1,2,33100,56608,1.4286,1.4286,0.0,8.23e-06
1,2,33200,56608,1.5186,1.5186,0.0,8.22e-06
1,2,33300,56608,1.5467,1.5467,0.0,8.21e-06
1,2,33400,56608,1.3883,1.3883,0.0,8.2e-06
1,2,33500,56608,1.5967,1.5967,0.0,8.19e-06
1,2,33600,56608,1.7199,1.7199,0.0,8.18e-06
1,2,33700,56608,1.8001,1.8001,0.0,8.17e-06
1,2,33800,56608,1.4665,1.4665,0.0,8.16e-06
1,2,33900,56608,1.6252,1.6252,0.0,8.15e-06
1,2,34000,56608,1.4155,1.4155,0.0,8.14e-06
1,2,34100,56608,1.4812,1.4812,0.0,8.13e-06
1,2,34200,56608,1.7356,1.7356,0.0,8.12e-06
1,2,34300,56608,1.6516,1.6516,0.0,8.11e-06
1,2,34400,56608,1.6413,1.6413,0.0,8.1e-06
1,2,34500,56608,1.8372,1.8372,0.0,8.09e-06
1,2,34600,56608,1.6105,1.6105,0.0,8.08e-06
1,2,34700,56608,1.6145,1.6145,0.0,8.07e-06
1,2,34800,56608,1.8977,1.8977,0.0,8.06e-06
1,2,34900,56608,1.5725,1.5725,0.0,8.05e-06
1,2,35000,56608,1.5444,1.5444,0.0,8.04e-06
1,2,35100,56608,1.5305,1.5305,0.0,8.03e-06
1,2,35200,56608,1.6149,1.6149,0.0,8.02e-06
1,2,35300,56608,1.4113,1.4113,0.0,8.01e-06
1,2,35400,56608,1.3694,1.3694,0.0,8e-06
1,2,35500,56608,1.5069,1.5069,0.0,7.99e-06
1,2,35600,56608,1.5593,1.5593,0.0,7.98e-06
1,2,35700,56608,1.6061,1.6061,0.0,7.97e-06
1,2,35800,56608,1.5368,1.5368,0.0,7.96e-06
1,2,35900,56608,1.6574,1.6574,0.0,7.95e-06
1,2,36000,56608,1.6526,1.6526,0.0,7.94e-06
1,2,36100,56608,1.7572,1.7572,0.0,7.92e-06
1,2,36200,56608,1.5725,1.5725,0.0,7.91e-06
1,2,36300,56608,1.6621,1.6621,0.0,7.9e-06
1,2,36400,56608,1.5497,1.5497,0.0,7.89e-06
1,2,36500,56608,1.3345,1.3345,0.0,7.88e-06
1,2,36600,56608,1.5623,1.5623,0.0,7.87e-06
1,2,36700,56608,1.5069,1.5069,0.0,7.86e-06
1,2,36800,56608,1.4122,1.4122,0.0,7.85e-06
1,2,36900,56608,1.4226,1.4226,0.0,7.84e-06
1,2,37000,56608,1.3504,1.3504,0.0,7.83e-06
1,2,37100,56608,1.8186,1.8186,0.0,7.82e-06
1,2,37200,56608,1.6791,1.6791,0.0,7.81e-06
1,2,37300,56608,1.8338,1.8338,0.0,7.8e-06
1,2,37400,56608,1.6148,1.6148,0.0,7.79e-06
1,2,37500,56608,1.8029,1.8029,0.0,7.78e-06
1,2,37600,56608,1.509,1.509,0.0,7.76e-06
1,2,37700,56608,1.5798,1.5798,0.0,7.75e-06
1,2,37800,56608,1.6667,1.6667,0.0,7.74e-06
1,2,37900,56608,1.6419,1.6419,0.0,7.73e-06
